gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1933385572	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003341	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Eulepida	Eulepida anatina		SPECIES	Eulepida anatina Brenske, 1896	Eulepida anatina		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1905-03-17	17	3	1905	1064424	1064424	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.559Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385571	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003435	Animalia	Arthropoda	Insecta	Hemiptera	Tessaratomidae	Encosternum	Encosternum delegorguei		SPECIES	Encosternum delegorguei Spinola, 1850	Encosternum delegorguei		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1997-06-25	25	6	1997	8296787	8296787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.691Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385570	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003439	Animalia	Arthropoda	Insecta	Hemiptera	Tessaratomidae	Encosternum	Encosternum delegorguei		SPECIES	Encosternum delegorguei Spinola, 1850	Encosternum delegorguei		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1959-05-02	2	5	1959	8296787	8296787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.687Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385569	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003424	Animalia	Arthropoda	Insecta	Hemiptera	Tessaratomidae	Encosternum	Encosternum delegorguei		SPECIES	Encosternum delegorguei Spinola, 1850	Encosternum delegorguei		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1970-12-01	1	12	1970	8296787	8296787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.707Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385568	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003393	Animalia	Arthropoda	Insecta	Hemiptera	Tessaratomidae	Encosternum	Encosternum delegorguei		SPECIES	Encosternum delegorguei Spinola, 1850	Encosternum delegorguei		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1997-09-01	1	9	1997	8296787	8296787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.490Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385567	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003345	Animalia	Arthropoda	Insecta	Hemiptera	Tessaratomidae	Encosternum	Encosternum delegorguei		SPECIES	Encosternum delegorguei Spinola, 1850	Encosternum delegorguei		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1996-06-02	2	6	1996	8296787	8296787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.557Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385566	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003386	Animalia	Arthropoda	Insecta	Hemiptera	Tessaratomidae	Encosternum	Encosternum delegorguei		SPECIES	Encosternum delegorguei Spinola, 1850	Encosternum delegorguei		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									2000-08-12	12	8	2000	8296787	8296787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.502Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385565	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003387	Animalia	Arthropoda	Insecta	Hemiptera	Tessaratomidae	Encosternum	Encosternum delegorguei		SPECIES	Encosternum delegorguei Spinola, 1850	Encosternum delegorguei		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									2000-08-12	12	8	2000	8296787	8296787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.501Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385564	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003398	Animalia	Arthropoda	Insecta	Hemiptera	Tessaratomidae	Encosternum	Encosternum delegorguei		SPECIES	Encosternum delegorguei Spinola, 1850	Encosternum delegorguei		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1997-09-01	1	9	1997	8296787	8296787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.494Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385563	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003400	Animalia	Arthropoda	Insecta	Hemiptera	Tessaratomidae	Encosternum	Encosternum delegorguei		SPECIES	Encosternum delegorguei Spinola, 1850	Encosternum delegorguei		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1997-09-01	1	9	1997	8296787	8296787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.683Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385562	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003437	Animalia	Arthropoda	Insecta	Hemiptera	Tessaratomidae	Encosternum	Encosternum delegorguei		SPECIES	Encosternum delegorguei Spinola, 1850	Encosternum delegorguei		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1973-04-28	28	4	1973	8296787	8296787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.689Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385561	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003364	Animalia	Arthropoda	Insecta	Hemiptera	Tessaratomidae	Encosternum	Encosternum delegorguei		SPECIES	Encosternum delegorguei Spinola, 1850	Encosternum delegorguei		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1996-06-02	2	6	1996	8296787	8296787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.490Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385560	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003405	Animalia	Arthropoda	Insecta	Hemiptera	Tessaratomidae	Encosternum	Encosternum delegorguei		SPECIES	Encosternum delegorguei Spinola, 1850	Encosternum delegorguei		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1997-12-18	18	12	1997	8296787	8296787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.678Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385559	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003399	Animalia	Arthropoda	Insecta	Hemiptera	Tessaratomidae	Encosternum	Encosternum delegorguei		SPECIES	Encosternum delegorguei Spinola, 1850	Encosternum delegorguei		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1997-09-01	1	9	1997	8296787	8296787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.493Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385558	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003436	Animalia	Arthropoda	Insecta	Hemiptera	Tessaratomidae	Encosternum	Encosternum delegorguei		SPECIES	Encosternum delegorguei Spinola, 1850	Encosternum delegorguei		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1999-12-05	5	12	1999	8296787	8296787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.689Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385557	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003342	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Eulepida	Eulepida anatina		SPECIES	Eulepida anatina Brenske, 1896	Eulepida anatina		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1972-02-14	14	2	1972	1064424	1064424	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.560Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385556	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003438	Animalia	Arthropoda	Insecta	Hemiptera	Tessaratomidae	Encosternum	Encosternum delegorguei		SPECIES	Encosternum delegorguei Spinola, 1850	Encosternum delegorguei		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1994-02-16	16	2	1994	8296787	8296787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.687Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385555	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003390	Animalia	Arthropoda	Insecta	Hemiptera	Tessaratomidae	Encosternum	Encosternum delegorguei		SPECIES	Encosternum delegorguei Spinola, 1850	Encosternum delegorguei		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									2000-08-12	12	8	2000	8296787	8296787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.491Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385554	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003406	Animalia	Arthropoda	Insecta	Hemiptera	Tessaratomidae	Encosternum	Encosternum delegorguei		SPECIES	Encosternum delegorguei Spinola, 1850	Encosternum delegorguei		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1998-09-01	1	9	1998	8296787	8296787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.679Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385553	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003389	Animalia	Arthropoda	Insecta	Hemiptera	Tessaratomidae	Encosternum	Encosternum delegorguei		SPECIES	Encosternum delegorguei Spinola, 1850	Encosternum delegorguei		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									2000-08-12	12	8	2000	8296787	8296787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.499Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385552	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003388	Animalia	Arthropoda	Insecta	Hemiptera	Tessaratomidae	Encosternum	Encosternum delegorguei		SPECIES	Encosternum delegorguei Spinola, 1850	Encosternum delegorguei		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									2000-08-12	12	8	2000	8296787	8296787	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.500Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385551	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003339	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Eulepida	Eulepida anatina		SPECIES	Eulepida anatina Brenske, 1896	Eulepida anatina		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1952-02-21	21	2	1952	1064424	1064424	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.505Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385550	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003335	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Eulepida	Eulepida anatina		SPECIES	Eulepida anatina Brenske, 1896	Eulepida anatina		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1952-02-20	20	2	1952	1064424	1064424	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.526Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385549	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003285	Animalia	Arthropoda	Insecta	Coleoptera	Buprestidae	Sternocera	Sternocera orissa		SPECIES	Sternocera orissa Buquet, 1837	Sternocera orissa		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1966-04-09	9	4	1966	9325315	9325315	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.620Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385548	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003338	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Eulepida	Eulepida anatina		SPECIES	Eulepida anatina Brenske, 1896	Eulepida anatina		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1971-02-19	19	2	1971	1064424	1064424	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.506Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385547	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003287	Animalia	Arthropoda	Insecta	Coleoptera	Buprestidae	Sternocera	Sternocera orissa		SPECIES	Sternocera orissa Buquet, 1837	Sternocera orissa		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1982-01-10	10	1	1982	9325315	9325315	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.620Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385546	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003336	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Eulepida	Eulepida anatina		SPECIES	Eulepida anatina Brenske, 1896	Eulepida anatina		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1938-12-01	1	12	1938	1064424	1064424	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.524Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385545	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003337	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Eulepida	Eulepida anatina		SPECIES	Eulepida anatina Brenske, 1896	Eulepida anatina		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1966-06-01	1	6	1966	1064424	1064424	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.507Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385544	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003240	Animalia	Arthropoda	Insecta	Coleoptera	Buprestidae	Sternocera	Sternocera orissa		SPECIES	Sternocera funebris Boheman, 1860	Sternocera funebris		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1956-01-01	1	1	1956	9584551	9325315	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.791Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385543	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003286	Animalia	Arthropoda	Insecta	Coleoptera	Buprestidae	Sternocera	Sternocera orissa		SPECIES	Sternocera orissa Buquet, 1837	Sternocera orissa		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1969-01-20	20	1	1969	9325315	9325315	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.620Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385542	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003243	Animalia	Arthropoda	Insecta	Coleoptera	Buprestidae	Sternocera	Sternocera orissa		SPECIES	Sternocera funebris Boheman, 1860	Sternocera funebris		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1927-12-14	14	12	1927	9584551	9325315	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.795Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385541	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003299	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Eulepida	Eulepida mashona		SPECIES	Eulepida mashona Arrow, 1902	Eulepida mashona		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1966-05-01	1	5	1966	1064427	1064427	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.601Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385540	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003244	Animalia	Arthropoda	Insecta	Coleoptera	Buprestidae	Sternocera	Sternocera orissa		SPECIES	Sternocera funebris Boheman, 1860	Sternocera funebris		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1905-02-27	27	2	1905	9584551	9325315	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.795Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385539	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003300	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Eulepida	Eulepida mashona		SPECIES	Eulepida mashona Arrow, 1902	Eulepida mashona		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1966-02-01	1	2	1966	1064427	1064427	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.396Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385538	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003305	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Eulepida	Eulepida mashona		SPECIES	Eulepida mashona Arrow, 1902	Eulepida mashona		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1971-12-23	23	12	1971	1064427	1064427	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.397Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385537	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003242	Animalia	Arthropoda	Insecta	Coleoptera	Buprestidae	Sternocera	Sternocera orissa		SPECIES	Sternocera funebris Boheman, 1860	Sternocera funebris		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1956-02-01	1	2	1956	9584551	9325315	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.797Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385536	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003245	Animalia	Arthropoda	Insecta	Coleoptera	Buprestidae	Sternocera	Sternocera orissa		SPECIES	Sternocera funebris Boheman, 1860	Sternocera funebris		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1905-02-27	27	2	1905	9584551	9325315	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.795Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385535	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003289	Animalia	Arthropoda	Insecta	Coleoptera	Buprestidae	Sternocera	Sternocera orissa		SPECIES	Sternocera orissa Buquet, 1837	Sternocera orissa		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1922-12-02	2	12	1922	9325315	9325315	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.620Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385534	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003290	Animalia	Arthropoda	Insecta	Coleoptera	Buprestidae	Sternocera	Sternocera orissa		SPECIES	Sternocera orissa Buquet, 1837	Sternocera orissa		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1973-04-30	30	4	1973	9325315	9325315	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.621Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385533	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003298	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Eulepida	Eulepida mashona		SPECIES	Eulepida mashona Arrow, 1902	Eulepida mashona		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1976-11-04	4	11	1976	1064427	1064427	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.604Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385532	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003241	Animalia	Arthropoda	Insecta	Coleoptera	Buprestidae	Sternocera	Sternocera orissa		SPECIES	Sternocera funebris Boheman, 1860	Sternocera funebris		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1956-02-01	1	2	1956	9584551	9325315	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.798Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1933385531	e386d77e-4713-4289-bd01-6d0115c718ed	NMZBENT000003306	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Eulepida	Eulepida mashona		SPECIES	Eulepida mashona Arrow, 1902	Eulepida mashona		ZW			PRESENT		5f2df235-914f-4cc9-b247-08fb981e8b8a									1951-11-24	24	11	1951	1064427	1064427	PRESERVED_SPECIMEN	NMZB						CC_BY_NC_4_0					2024-01-25T01:24:51.396Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
